"","administrative","city","airport","imported","cases","region","population","date","Date"
"6391","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-04-22",2021-04-22
"6392","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-04-23",2021-04-23
"6393","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-04-24",2021-04-24
"6394","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-04-25",2021-04-25
"6395","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-04-26",2021-04-26
"6396","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-04-27",2021-04-27
"6397","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-04-28",2021-04-28
"6398","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-04-29",2021-04-29
"6399","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-04-30",2021-04-30
"6400","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-01",2021-05-01
"6401","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-02",2021-05-02
"6402","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-03",2021-05-03
"6403","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-04",2021-05-04
"6404","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-05",2021-05-05
"6405","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-06",2021-05-06
"6406","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-07",2021-05-07
"6407","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-08",2021-05-08
"6408","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-09",2021-05-09
"6409","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-10",2021-05-10
"6410","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-11",2021-05-11
"6411","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-12",2021-05-12
"6412","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-13",2021-05-13
"6413","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-14",2021-05-14
"6414","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-15",2021-05-15
"6415","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-16",2021-05-16
"6416","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-17",2021-05-17
"6417","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-18",2021-05-18
"6418","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-19",2021-05-19
"6419","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-20",2021-05-20
"6420","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-21",2021-05-21
"6421","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-22",2021-05-22
"6422","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-23",2021-05-23
"6423","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-24",2021-05-24
"6424","District","East District-Taichung  ","Yes","No",2,"Central",75900,"2021-05-25",2021-05-25
"6425","District","East District-Taichung  ","Yes","No",2,"Central",75900,"2021-05-26",2021-05-26
"6426","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-27",2021-05-27
"6427","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-28",2021-05-28
"6428","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-29",2021-05-29
"6429","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-30",2021-05-30
"6430","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-05-31",2021-05-31
"6431","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-06-01",2021-06-01
"6432","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-06-02",2021-06-02
"6433","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-06-03",2021-06-03
"6434","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-06-04",2021-06-04
"6435","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-06-05",2021-06-05
"6436","District","East District-Taichung  ","Yes","No",2,"Central",75900,"2021-06-06",2021-06-06
"6437","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-06-07",2021-06-07
"6438","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-06-08",2021-06-08
"6439","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-06-09",2021-06-09
"6440","District","East District-Taichung  ","Yes","No",0,"Central",75900,"2021-06-10",2021-06-10
"6441","District","East District-Tainan","No","No",0,"South",185903,"2021-01-01",2021-01-01
"6442","District","East District-Tainan","No","No",0,"South",185903,"2021-01-02",2021-01-02
"6443","District","East District-Tainan","No","No",0,"South",185903,"2021-01-03",2021-01-03
"6444","District","East District-Tainan","No","No",0,"South",185903,"2021-01-04",2021-01-04
"6445","District","East District-Tainan","No","No",0,"South",185903,"2021-01-05",2021-01-05
"6446","District","East District-Tainan","No","No",0,"South",185903,"2021-01-06",2021-01-06
"6447","District","East District-Tainan","No","No",0,"South",185903,"2021-01-07",2021-01-07
"6448","District","East District-Tainan","No","No",0,"South",185903,"2021-01-08",2021-01-08
"6449","District","East District-Tainan","No","No",0,"South",185903,"2021-01-09",2021-01-09
"6450","District","East District-Tainan","No","No",0,"South",185903,"2021-01-10",2021-01-10
"6451","District","East District-Tainan","No","No",0,"South",185903,"2021-01-11",2021-01-11
"6452","District","East District-Tainan","No","No",0,"South",185903,"2021-01-12",2021-01-12
"6453","District","East District-Tainan","No","No",0,"South",185903,"2021-01-13",2021-01-13
"6454","District","East District-Tainan","No","No",0,"South",185903,"2021-01-14",2021-01-14
"6455","District","East District-Tainan","No","No",0,"South",185903,"2021-01-15",2021-01-15
"6456","District","East District-Tainan","No","No",0,"South",185903,"2021-01-16",2021-01-16
"6457","District","East District-Tainan","No","No",0,"South",185903,"2021-01-17",2021-01-17
"6458","District","East District-Tainan","No","No",0,"South",185903,"2021-01-18",2021-01-18
"6459","District","East District-Tainan","No","No",0,"South",185903,"2021-01-19",2021-01-19
"6460","District","East District-Tainan","No","No",0,"South",185903,"2021-01-20",2021-01-20
"6461","District","East District-Tainan","No","No",0,"South",185903,"2021-01-21",2021-01-21
"6462","District","East District-Tainan","No","No",0,"South",185903,"2021-01-22",2021-01-22
"6463","District","East District-Tainan","No","No",0,"South",185903,"2021-01-23",2021-01-23
"6464","District","East District-Tainan","No","No",0,"South",185903,"2021-01-24",2021-01-24
"6465","District","East District-Tainan","No","No",0,"South",185903,"2021-01-25",2021-01-25
"6466","District","East District-Tainan","No","No",0,"South",185903,"2021-01-26",2021-01-26
"6467","District","East District-Tainan","No","No",0,"South",185903,"2021-01-27",2021-01-27
"6468","District","East District-Tainan","No","No",0,"South",185903,"2021-01-28",2021-01-28
"6469","District","East District-Tainan","No","No",0,"South",185903,"2021-01-29",2021-01-29
"6470","District","East District-Tainan","No","No",0,"South",185903,"2021-01-30",2021-01-30
"6471","District","East District-Tainan","No","No",0,"South",185903,"2021-01-31",2021-01-31
"6472","District","East District-Tainan","No","No",0,"South",185903,"2021-02-01",2021-02-01
"6473","District","East District-Tainan","No","No",0,"South",185903,"2021-02-02",2021-02-02
"6474","District","East District-Tainan","No","No",0,"South",185903,"2021-02-03",2021-02-03
"6475","District","East District-Tainan","No","No",0,"South",185903,"2021-02-04",2021-02-04
"6476","District","East District-Tainan","No","No",0,"South",185903,"2021-02-05",2021-02-05
"6477","District","East District-Tainan","No","No",0,"South",185903,"2021-02-06",2021-02-06
"6478","District","East District-Tainan","No","No",0,"South",185903,"2021-02-07",2021-02-07
"6479","District","East District-Tainan","No","No",0,"South",185903,"2021-02-08",2021-02-08
"6480","District","East District-Tainan","No","No",0,"South",185903,"2021-02-09",2021-02-09
"6481","District","East District-Tainan","No","No",0,"South",185903,"2021-02-10",2021-02-10
"6482","District","East District-Tainan","No","No",0,"South",185903,"2021-02-11",2021-02-11
"6483","District","East District-Tainan","No","No",0,"South",185903,"2021-02-12",2021-02-12
"6484","District","East District-Tainan","No","No",0,"South",185903,"2021-02-13",2021-02-13
"6485","District","East District-Tainan","No","No",0,"South",185903,"2021-02-14",2021-02-14
"6486","District","East District-Tainan","No","No",0,"South",185903,"2021-02-15",2021-02-15
"6487","District","East District-Tainan","No","No",0,"South",185903,"2021-02-16",2021-02-16
"6488","District","East District-Tainan","No","No",0,"South",185903,"2021-02-17",2021-02-17
"6489","District","East District-Tainan","No","No",0,"South",185903,"2021-02-18",2021-02-18
"6490","District","East District-Tainan","No","No",0,"South",185903,"2021-02-19",2021-02-19
"6491","District","East District-Tainan","No","No",0,"South",185903,"2021-02-20",2021-02-20
"6492","District","East District-Tainan","No","No",0,"South",185903,"2021-02-21",2021-02-21
"6493","District","East District-Tainan","No","No",0,"South",185903,"2021-02-22",2021-02-22
"6494","District","East District-Tainan","No","No",0,"South",185903,"2021-02-23",2021-02-23
"6495","District","East District-Tainan","No","No",0,"South",185903,"2021-02-24",2021-02-24
"6496","District","East District-Tainan","No","No",0,"South",185903,"2021-02-25",2021-02-25
"6497","District","East District-Tainan","No","No",0,"South",185903,"2021-02-26",2021-02-26
"6498","District","East District-Tainan","No","No",0,"South",185903,"2021-02-27",2021-02-27
"6499","District","East District-Tainan","No","No",0,"South",185903,"2021-02-28",2021-02-28
"6500","District","East District-Tainan","No","No",0,"South",185903,"2021-03-01",2021-03-01
"6501","District","East District-Tainan","No","No",0,"South",185903,"2021-03-02",2021-03-02
"6502","District","East District-Tainan","No","No",0,"South",185903,"2021-03-03",2021-03-03
"6503","District","East District-Tainan","No","No",0,"South",185903,"2021-03-04",2021-03-04
"6504","District","East District-Tainan","No","No",0,"South",185903,"2021-03-05",2021-03-05
"6505","District","East District-Tainan","No","No",0,"South",185903,"2021-03-06",2021-03-06
"6506","District","East District-Tainan","No","No",0,"South",185903,"2021-03-07",2021-03-07
"6507","District","East District-Tainan","No","No",0,"South",185903,"2021-03-08",2021-03-08
"6508","District","East District-Tainan","No","No",0,"South",185903,"2021-03-09",2021-03-09
"6509","District","East District-Tainan","No","No",0,"South",185903,"2021-03-10",2021-03-10
"6510","District","East District-Tainan","No","No",0,"South",185903,"2021-03-11",2021-03-11
"6511","District","East District-Tainan","No","No",0,"South",185903,"2021-03-12",2021-03-12
"6512","District","East District-Tainan","No","No",0,"South",185903,"2021-03-13",2021-03-13
"6513","District","East District-Tainan","No","No",0,"South",185903,"2021-03-14",2021-03-14
"6514","District","East District-Tainan","No","No",0,"South",185903,"2021-03-15",2021-03-15
"6515","District","East District-Tainan","No","No",0,"South",185903,"2021-03-16",2021-03-16
"6516","District","East District-Tainan","No","No",0,"South",185903,"2021-03-17",2021-03-17
"6517","District","East District-Tainan","No","No",0,"South",185903,"2021-03-18",2021-03-18
"6518","District","East District-Tainan","No","No",0,"South",185903,"2021-03-19",2021-03-19
"6519","District","East District-Tainan","No","No",0,"South",185903,"2021-03-20",2021-03-20
"6520","District","East District-Tainan","No","No",0,"South",185903,"2021-03-21",2021-03-21
"6521","District","East District-Tainan","No","No",0,"South",185903,"2021-03-22",2021-03-22
"6522","District","East District-Tainan","No","No",0,"South",185903,"2021-03-23",2021-03-23
"6523","District","East District-Tainan","No","No",0,"South",185903,"2021-03-24",2021-03-24
"6524","District","East District-Tainan","No","No",0,"South",185903,"2021-03-25",2021-03-25
"6525","District","East District-Tainan","No","No",0,"South",185903,"2021-03-26",2021-03-26
"6526","District","East District-Tainan","No","No",0,"South",185903,"2021-03-27",2021-03-27
"6527","District","East District-Tainan","No","No",0,"South",185903,"2021-03-28",2021-03-28
"6528","District","East District-Tainan","No","No",0,"South",185903,"2021-03-29",2021-03-29
"6529","District","East District-Tainan","No","No",0,"South",185903,"2021-03-30",2021-03-30
"6530","District","East District-Tainan","No","No",0,"South",185903,"2021-03-31",2021-03-31
"6531","District","East District-Tainan","No","No",0,"South",185903,"2021-04-01",2021-04-01
"6532","District","East District-Tainan","No","No",0,"South",185903,"2021-04-02",2021-04-02
"6533","District","East District-Tainan","No","No",0,"South",185903,"2021-04-03",2021-04-03
"6534","District","East District-Tainan","No","No",0,"South",185903,"2021-04-04",2021-04-04
"6535","District","East District-Tainan","No","No",0,"South",185903,"2021-04-05",2021-04-05
"6536","District","East District-Tainan","No","No",0,"South",185903,"2021-04-06",2021-04-06
"6537","District","East District-Tainan","No","No",0,"South",185903,"2021-04-07",2021-04-07
"6538","District","East District-Tainan","No","No",0,"South",185903,"2021-04-08",2021-04-08
"6539","District","East District-Tainan","No","No",0,"South",185903,"2021-04-09",2021-04-09
"6540","District","East District-Tainan","No","No",0,"South",185903,"2021-04-10",2021-04-10
"6541","District","East District-Tainan","No","No",0,"South",185903,"2021-04-11",2021-04-11
"6542","District","East District-Tainan","No","No",0,"South",185903,"2021-04-12",2021-04-12
"6543","District","East District-Tainan","No","No",0,"South",185903,"2021-04-13",2021-04-13
"6544","District","East District-Tainan","No","No",0,"South",185903,"2021-04-14",2021-04-14
